"REF_DATE","GEO","DGUID","Labour force characteristics","Educational attainment","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-06","Canada","2016A000011124","Population","Total, all education levels","Females","15 years and over","Persons","249","thousands","3","v2629549","1.1.1.3.1","16066.6","","","","1"
"2022-07","Canada","2016A000011124","Population","Total, all education levels","Females","15 years and over","Persons","249","thousands","3","v2629549","1.1.1.3.1","16084.8","","","","1"
"2022-08","Canada","2016A000011124","Population","Total, all education levels","Females","15 years and over","Persons","249","thousands","3","v2629549","1.1.1.3.1","16109.2","","","","1"
"2022-09","Canada","2016A000011124","Population","Total, all education levels","Females","15 years and over","Persons","249","thousands","3","v2629549","1.1.1.3.1","16130.4","","","","1"
"2022-10","Canada","2016A000011124","Population","Total, all education levels","Females","15 years and over","Persons","249","thousands","3","v2629549","1.1.1.3.1","16155.2","","","","1"
"2022-11","Canada","2016A000011124","Population","Total, all education levels","Females","15 years and over","Persons","249","thousands","3","v2629549","1.1.1.3.1","16172.7","","","","1"
"2022-12","Canada","2016A000011124","Population","Total, all education levels","Females","15 years and over","Persons","249","thousands","3","v2629549","1.1.1.3.1","16193.0","","","","1"
"2015-01","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","744.3","","","","1"
"2015-02","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","734.7","","","","1"
"2015-03","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","746.9","","","","1"
"2015-04","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","740.9","","","","1"
"2015-05","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","746.5","","","","1"
"2015-06","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","714.0","","","","1"
"2015-07","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","710.1","","","","1"
"2015-08","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","714.3","","","","1"
"2015-09","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","723.8","","","","1"
"2015-10","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","705.8","","","","1"
"2015-11","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","698.0","","","","1"
"2015-12","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","717.1","","","","1"
"2016-01","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","726.7","","","","1"
"2016-02","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","735.2","","","","1"
"2016-03","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","745.4","","","","1"
"2016-04","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","754.1","","","","1"
"2016-05","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","753.1","","","","1"
"2016-06","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","750.1","","","","1"
"2016-07","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","746.2","","","","1"
"2016-08","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","733.5","","","","1"
"2016-09","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","713.5","","","","1"
"2016-10","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","716.9","","","","1"
"2016-11","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","709.8","","","","1"
"2016-12","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","714.6","","","","1"
"2017-01","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","724.7","","","","1"
"2017-02","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","740.4","","","","1"
"2017-03","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","734.0","","","","1"
"2017-04","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","743.7","","","","1"
"2017-05","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","741.2","","","","1"
"2017-06","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","737.2","","","","1"
"2017-07","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","723.1","","","","1"
"2017-08","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","716.5","","","","1"
"2017-09","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","704.7","","","","1"
"2017-10","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","690.1","","","","1"
"2017-11","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","654.9","","","","1"
"2017-12","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","632.1","","","","1"
"2018-01","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","658.7","","","","1"
"2018-02","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","659.4","","","","1"
"2018-03","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","669.2","","","","1"
"2018-04","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","666.0","","","","1"
"2018-05","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","674.8","","","","1"
"2018-06","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","659.3","","","","1"
"2018-07","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","641.4","","","","1"
"2018-08","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","639.4","","","","1"
"2018-09","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","638.4","","","","1"
"2018-10","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","657.6","","","","1"
"2018-11","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","652.0","","","","1"
"2018-12","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","651.5","","","","1"
"2019-01","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","661.8","","","","1"
"2019-02","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","684.4","","","","1"
"2019-03","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","692.1","","","","1"
"2019-04","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","683.9","","","","1"
"2019-05","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","675.5","","","","1"
"2019-06","Canada","2016A000011124","Population","0 to 8  years","Males","15 years and over","Persons","249","thousands","3","v2628740","1.1.2.2.1","674.3","","","","1"
