"REF_DATE","GEO","DGUID","Immigrant status","Labour force characteristics","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-05","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","731.9","","","","1"
"2021-06","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","727.7","","","","1"
"2021-07","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","722.0","","","","1"
"2021-08","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","717.7","","","","1"
"2021-09","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","718.7","","","","1"
"2021-10","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","723.3","","","","1"
"2021-11","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","727.6","","","","1"
"2021-12","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","731.2","","","","1"
"2022-01","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","732.9","","","","1"
"2022-02","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","734.7","","","","1"
"2022-03","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","735.9","","","","1"
"2022-04","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","736.6","","","","1"
"2022-05","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","738.7","","","","1"
"2022-06","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","741.7","","","","1"
"2022-07","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","745.3","","","","1"
"2022-08","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","747.0","","","","1"
"2022-09","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","748.7","","","","1"
"2022-10","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","750.0","","","","1"
"2022-11","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","749.7","","","","1"
"2022-12","Nova Scotia","2016A000212","Born in Canada","Population","15 years and over","Persons","249","thousands","3","v53036076","5.6.1.1","746.8","","","","1"
"2015-01","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","626.7","","","","1"
"2015-02","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","626.9","","","","1"
"2015-03","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","626.9","","","","1"
"2015-04","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","626.9","","","","1"
"2015-05","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","626.7","","","","1"
"2015-06","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","626.7","","","","1"
"2015-07","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","626.6","","","","1"
"2015-08","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","626.7","","","","1"
"2015-09","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","626.8","","","","1"
"2015-10","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","627.0","","","","1"
"2015-11","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","627.2","","","","1"
"2015-12","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","627.4","","","","1"
"2016-01","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","627.7","","","","1"
"2016-02","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","628.3","","","","1"
"2016-03","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","628.9","","","","1"
"2016-04","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","629.3","","","","1"
"2016-05","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","629.5","","","","1"
"2016-06","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","629.7","","","","1"
"2016-07","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","629.9","","","","1"
"2016-08","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","630.1","","","","1"
"2016-09","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","630.5","","","","1"
"2016-10","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","630.7","","","","1"
"2016-11","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","631.0","","","","1"
"2016-12","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","631.2","","","","1"
"2017-01","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","631.4","","","","1"
"2017-02","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","631.6","","","","1"
"2017-03","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","631.8","","","","1"
"2017-04","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","632.0","","","","1"
"2017-05","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","632.3","","","","1"
"2017-06","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","632.7","","","","1"
"2017-07","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","633.0","","","","1"
"2017-08","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","633.3","","","","1"
"2017-09","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","633.6","","","","1"
"2017-10","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","633.9","","","","1"
"2017-11","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","634.2","","","","1"
"2017-12","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","634.4","","","","1"
"2018-01","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","634.6","","","","1"
"2018-02","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","634.9","","","","1"
"2018-03","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","635.3","","","","1"
"2018-04","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","635.7","","","","1"
"2018-05","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","636.0","","","","1"
"2018-06","New Brunswick","2016A000213","Total population","Population","15 years and over","Persons","249","thousands","3","v53036096","6.1.1.1","636.3","","","","1"
